phone_normalized,wdc_subject_count,sample_raw_values,sample_subjects
390917521754,2,+39.091.7521754,_:n4605fd0c7d414f5f8887f9aa2e5e766axb0 | _:ne34003f094de4efcbaabe9ffb7c4df34xb0
393443460619,2,+39 3443460619,_:n5495d87f2dcb4ed081f3b2fb100ae028xb0 | _:n3674d83236e4461980c03ddbb271a16axb0
393492809485,2,+39 349 2809485,_:n774c25fb058947ef91c8b9eca796b86fxb0 | _:n8ff94f1e4e444000ba5635ebf11af324xb0
4019495454,2,(401) 949-5454,_:n3d679d97bae446c3a56901377cc64f07xb0 | _:n3945fe8d06e547a1bc5f51a2d04cf9eaxb0
4023423300,2,(402) 342-3300,_:n4de065c36a1c46e29f893dcceaeeefdfxb0 | _:nc520199cd9594398a1b906b3f1909336xb0
4076455311,2,(407) 645-5311,_:nbbe0ebb8aa154ec6b53fc35f072f5fd9xb0 | _:nf0d47c6de6a1449d96b44eb1488e3badxb0
4076560559,2,(407) 656-0559,_:ne0bbc8e94cf14699ae0b0a58abe31c5dxb0 | _:n7759b809d7ab4d889991cd172081295exb0
4078964231,2,(407) 896-4231,_:n2463464413c048b69259e5632cb16022xb0 | _:n24533aa1139c4ec4b96bd28fec426a01xb0
40a0268a477864,2,+40 â€“ (0)268 â€“ 477864,_:node1ife08g3rx4196609 | _:node1ifgj7bvfx18745257
41228200,2,4122 8200,_:nbff5f6c579254e47bf5b63f64a795158xb1 | _:n55b0f14bca114fd9bec17df4026c9a65xb1
4238948028,2,423-894-8028,_:n077b97ad962347b195b221a70bfc55b0xb0 | _:nd233cd890c0343de937fa8c04d27f32cxb0
431525700,2,+43 1 525 70 0 | +43 1 52 57 00,_:node1ife4fsibx5915923 | _:n8f6c1d8316cf46419f3e10592e083803xb0
431534830,2,+43 1 534 83-0 | +43 1 53 48 30,_:node1ife4g12dx4825408 | _:n76df91451a854488a11feb1e3043abe2xb0
43216333770,2,+43 2163 33770 | 43 2163 3377 0,_:node1ife3r5pqx4893119 | _:node1ifd8th5ax12427135
43268265145,2,43 2682 65145,_:node1ife5bsdlx12044128 | _:node1ife8piilx13341859
4331680170,2,43 316 8017 0,_:node1ifeamff3x14991143 | _:node1ifd0kipmx18432722
4331680179200,2,43 316 8017 9200,_:node1ifedc497x10229624 | _:node1ife6ul2ox29571908
4401512361337,2,+44 (0)151 236 1337,_:n1279a927364c4d288a90a1ccfed3295fxb0 | _:n383d8561191c491887ce0ac73b73bc71xb0
4401516446466,2,+44 (0)151 644 6466,_:n59b9d4255a7044cd8e042523231cf866xb0 | _:n3f0f23a1a4e043aa84f996e7fa7e713bxb0
4401517091963,2,+44 (0)151 709 1963,_:n1ec2f27b782d4a85b1c5c43578f5e3b6xb0 | _:nbfb6d0a312ba41d88961631f20459215xb0
4401789204016,2,+44 (0)1789 204016 | +44 (0)1789 204 016,_:nbda7774c060c4582b662a5faf7a879cdxb0 | _:n5c1104bc847c46318f04a50e457a37d0xb0
4401913704000,2,+44 0191 370 4000,_:node1iffhli21x7300148 | _:node1ifeh8ahbx17415669
4401983567796,2,+44 (0) 1983 567796,_:node1ifevbtamx24544699 | _:node1iff48mv8x12290273
4402074052107,2,+ 44 (0) 20 7405 2107,_:node1iff9in80x2624425 | _:node1ifd32opkx25769928
4402392510354,2,+44 (0) 23 9251 0354,_:node1iff9iqt6x2151288 | _:node1iff48mv8x12290263
4402392520642,2,+44 (0) 23 9252 0642,_:node1iff0qu5cx21981378 | _:node1iff48mv8x12290269
4402392588035,2,+44 (0) 23 9258 8035,_:node1iff48mv8x12290265 | _:node1iff48mv8x12290267
4402392826722,2,+44 (0) 23 9282 6722,_:node1iff29tbdx19500952 | _:node1iff48mv8x12290251
4402920573500,2,+44 (0) 29 2057 3500,_:node1ifdq5j41x1702865 | _:node1ifdq5nbix4159248
4403001112333,2,+44 (0) 300 111 2333,_:node1ifdq5j97x1665029 | _:node1ifdq5nbix4159250
441162995111,2,+44 116 2995111,_:node1iff0r15cx39078966 | _:node1ifdmhr87x28168954
441212364353,2,+44 121 236 4353,_:node1ifec7iq7x12833203 | _:node1ifencalmx58357
441213488150,2,+44 121 348 8150,_:node1ife5c3vgx17253816 | _:node1ifeepo57x8629657
441225477789,2,44 12 2547 7789,_:node1ife8pibix35065780 | _:node1ifflsiv4x1049019
441226740203,2,44 12 2674 0203,_:node1iffdmmb0x49292 | _:node1ifd0kqgqx6016346
441413305431,2,+44 141 3305431,_:node1ife3r8gux55536180 | _:node1ifdbugrcx5028960
441482613902,2,+44 1482 613902,_:node1ifdnm0pgx39205419 | _:node1iffm9c01x1028806
441495752036,2,+44 1495 752036,_:node1iff0qnh9x15769827 | _:node1ifec16hrx9974432
441642479500,2,+44 1642 479500,_:node1ifd32opkx49114 | _:node1ifdbknl7x1056691
442070019844,2,44 20 7001 9844,_:node1iffcqu90x2410924 | _:node1ifd3tmglx1048129
442072532262,2,+44 20 72532262,_:node1ifd4gjm0x2393901 | _:node1ifd0kpegx12275993
442074352002,2,+44 20 7435 2002,_:node1ifdtq22mx7444351 | _:node1ifed8601x18376808
442074951685,2,+44 20 7495 1685,_:node1ife8pi8cx17607690 | _:node1ifebbkobx17376288
442077130836,2,+44 20 7713 0836,_:node1ife4g3rmx30014078 | _:node1ifdq5pj1x194462
442078311772,2,+44 20 78311772,_:node1iff9io8dx10763454 | _:node1ifd6t5j6x5785448
442078878888,2,+44 20 7887 8888,_:node1iff53lbax25976579 | _:n13794db99eab4d2ea5431a32d46180d2xb0
442079408790,2,+44 20 7940 8790 ,_:node1ifflgumrx20835247 | _:node1ifd3sdakx1052983
442079422000,2,+44 20 7942 2000,_:node1ifd6t5utx2522244 | _:node1ifdvkl7ex953323
442079425000,2,+44 20 7942 5000,_:node1ifd4el4cx8375673 | _:node1ifd4q14px23182908
442920573500,2,+44 29 2057 3500,_:node1ifd2m58qx22435409 | _:node1ife5bsgdx18286279
4433128838,2,443 312 88 38 |  (443) 312 88 38,<https://sic.gob.mx/ficha.php?table=museo&table_id=1038> | <https://sic.gob.mx/ficha.php?table=museo&table_id=2098>
4684428000,2,+46 8 442 80 00,_:node1ifdssg4vx7450173 | _:node1ifdjcdrfx3458955
46xxxxxxxxx,2,46 XXXXXXXXX,_:node1ife30p2hx27960775 | _:node1ifec7pp4x6372826
4773538180,2,+47 73 53 81 80,_:nf9fe328100e34887ba718ef37d76730dxb0 | _:n15bce8fa99134bc98b0b99785437b11axb0
4804786000,2,(480) 478-6000,_:n87646180fdf84b44992d8e7842acf542xb0 | _:nc33ae0c5e3ca4820b7366aec56e78573xb0
48426339790,2,(+48) 42 633 97 90,_:nc9102ad9cda44bca820767fddf0ec23cxb0 | _:nd38917dd61d943cabc0d204415f7045fxb0
4906214298756,2,+49 (0) 621 / 42 98-756,_:n5d20c812f6c94fcb8f54436c3dfc1d19xb0 | _:n140b1efc397843b3b21c816b03616af2xb0
4922891710,2,49 228 9171 0,_:node1ifdvb0tex58005 | _:node1ife3rfdox984188
493061725629,2,+49 30 61725629,_:node1ifdvgcnlx57162 | _:node1ifdqdl1px15992410
496131122503,2,49 6131 12 25 03,_:node1iffukje0x4398806 | _:node1ife30p2hx3288344
49692998820,2,49 69 29 98 82 0,_:node1ifdq5n77x54676 | _:node1ifflg2n5x1074086
49813156750,2,+49 8131 56750,_:node1ifd6tg96x10606286 | _:node1ifdbrsdnx1045852
50322436099,2,(503)2243-6099 | +503 2243-6099,_:nbbfde6f69f1747d1b6dbf663cd753360xb0 | _:node1ifdboucex7480174
5129747480,2,(512) 974-7480,_:n3b33d16924d448dcb796f2803d70782dxb0 | _:n936b9875d047469aa1b969114c867facxb0
5142828670,2,514 282-8670,_:nac66c34fa30f46629cf2cc1b7d68486dxb0 | _:nc3f04cdaf63b49829f148adc49748865xb0
5144964724,2,514 496-4724 | (514) 496-4724,_:n5ba15a72a1684c01b10933e3a437da0fxb0 | _:node1ifdbn891x9788789
5146301254,2,(514) 630-1254,_:ndbc4054c874a4ffea5ed17d08073da4bxb0 | _:n4f1ae6b6da3d467ca7467ce7b7ce05b6xb0
5152741777,2,(515) 274-1777,_:n4add8639a02e4721ba3e0fbabbff875fxb0 | _:n10ef7e478d3f4effb857f16ba30db15fxb0
52555566190255462115,2,"+52 55 55661902, 55462115",_:node1ifd0kauix7432720 | _:node1ife54hpux3520882
5536011000exts51238,2,55 3601 1000 exts. 51238,<https://sic.gob.mx/ficha.php?table=museo&table_id=2173> | <https://sic.gob.mx/ficha.php?table=museo&table_id=706>
5541550200ext2412,2,55 41550200 ext. 2412 | 55 4155 0200 ext. 2412,<https://sic.gob.mx/ficha.php?table=museo&table_id=2181> | <https://sic.gob.mx/ficha.php?table=museo&table_id=2194>
5556596015,2,55 5659 6015,_:n609140b69a454fbd847c1fbf8aafd5d7xb1 | <https://sic.gob.mx/ficha.php?table=museo&table_id=852>
5557827290,2,555 782 72 90 | 55 5782 7290,<https://sic.gob.mx/ficha.php?table=museo&table_id=1550> | <https://sic.gob.mx/ficha.php?table=museo&table_id=733>
57022991,2,5702 2991,_:n3816921b7ab94345adb21cf60c139c52xb1 | _:ne1abc82dc2fe4265a8bd78f40fae3fbexb1
5706854871,2,(570) 685-4871,_:n55e922e5c90646e099c92a66c70bae44xb0 | _:n7485f743b9344b6a851e6ca9ac295d95xb0
607237911,2,607237911 | 607 23 79 11,_:n33240775bd8f406aa9095cd853a559e1xb0 | _:node1ifd21ilkx2552892
61262406411,2,+61 2 6240 6411 | 61 2 6240 6411,_:n2082f45ea7634d5081e395351f9db38axb0 | _:node1ifelq264x40654058
61282392311,2,61 2 8239 2311,_:node1ifehbsikx12573506 | _:node1ife06rsvx1062905
6142216801,2,(614) 221-6801,_:n1db4728edb2d4598a71c3a5031f3df0fxb0 | _:ncf07345d71ce4c4ea715d3dd0422ce97xb0
6144104258,2,(614) 410 42 58 | 614 410 42 58,<https://sic.gob.mx/ficha.php?table=museo&table_id=921> | <https://sic.gob.mx/ficha.php?table=museo&table_id=928>
6151540222,2,615 154 02 22,<https://sic.gob.mx/ficha.php?table=museo&table_id=1073> | <https://sic.gob.mx/ficha.php?table=museo&table_id=2082>
616318198985640083,2,616 318 198 / 985 640 083,_:node1ifdbjul8x4849549 | _:node1ifffo7pux2308932
61865527800,2,+61.8 6552 7800,_:node1ifenccslx12483090 | _:node1ife8piilx32289771
620309362,2,620 30 93 62,_:node1ifd0klcpx19544813 | _:node1ifd45j53x10858052
6275254400,2,627 525 4400,<https://sic.gob.mx/ficha.php?table=museo&table_id=672> | <https://sic.gob.mx/ficha.php?table=museo&table_id=1377>
689570708660660400,2,689 570 708 - 660 660 400,_:node1ifd4gr2ex22027488 | _:node1iff9ococx14733941
7026301037,2,702-630-1037,_:node1iffo40b6x5168694 | _:node1iffo40b6x5168695
7132251688,2,(713) 225-1688,_:n1c0d020e27ad4194909a9a959ec3a53dxb0 | _:n2c57301d5f504af89f88405e27d32465xb0
7135294848,2,(713) 529-4848,_:n0f69362dcc0c4b1db2fac7f04ddda5acxb0 | _:n3d7db17350ff4321a45a7b56627163afxb0
7136397300,2,(713) 639-7300,_:nbc893b6e85d04e5aa05b36b6be0f609bxb0 | _:nf0f1ec7090b04efabbb4893e6bce7075xb0
7136551912,2,(713) 655-1912,_:n6916c9be3b584ad6b28488d69ec68beaxb0 | _:n4ad71c1686cb40278e136f8e141e7b45xb0
7139428920,2,(713) 942-8920,_:n90898d2adda3402e8f7a8c0b85bd9f5fxb0 | _:nceac581736ef41ee8532710d54d22ea4xb0
7172326221,2,(717) 232-6221,_:n324f2dd8d6bf4d9ca55626740859c3d2xb0 | _:nec733a479db14b2b8fed5a7a8c6b58a0xb0
7176976088,2,(717) 697-6088,_:nb6198a07d49d4945ab8378d00b765a03xb0 | _:n60db32f74d3f4e67ae9514fa41fc1e68xb0
73832035479,2,+7 (383) 203 54 79,_:nf1b2b4db37a5471381f58e070c22098dxb0 | _:node1ifekm4rlx24850124
73832213668,2,+7 (383) 221 36 68,_:n379b6a94742f48479b07242fa1a4c487xb0 | _:node1ifed7udcx32369122
73832241552,2,+7 (383) 224 15 52,_:n742796ccbe834dff8a03ed67bd85b1efxb0 | _:node1ife5s0i1x6386035
74952217690,2,+7 (495) 221 76 90,_:nc712ee764f5c4d8d8a76f35163dd9ac0xb0 | _:node1ifevg2alx14058588
74953753131,2,+7 (495) 375 31 31,_:nd0473935c2a84fa39f37aa68bdc9ec70xb0 | _:node1ife9hbpsx1602329
74956377005,2,+7 (495) 637 70 05,_:n9c7b2f1ab15d4860a0c7e7239a96d49bxb0 | _:node1ifd0kcp7x4093957
74956450550,2,+7 (495) 645 05 50,_:n368edf9cfe0a457688bc1476f0a1d82fxb0 | _:node1ifdq5k8gx4012285
74957305526,2,+7 (495) 730 55 26,_:ne580d1af290840a8a9800bab037d7191xb0 | _:node1ifdrtp04x42365906
74957390008,2,+7 (495) 739 00 08,_:n9c7b2f1ab15d4860a0c7e7239a96d49bxb0 | _:node1ifd0kcp7x4093957
74959899561,2,+7 (495) 989 95 61,_:n38c3e38ef674467bb5e1ced7c0f0ef62xb0 | _:node1ifec7iq7x14143400
7495995002019,2,"+7 (495) 995 00 20, доб. 19",_:n67a75bcea442401d8a632fe396609e23xb0 | _:node1ifd3sebux4143956
7737555100,2,7737555100,<https://naturemuseum.org/#creator> | <https://naturemuseum.org/#identity>
78125954248,2,(+7) 812 595 42 48,_:n658079646c9a4148974b7b37a77bb7f7xb0 | _:ncfb3d515732d4ca68a3c060c63910ccaxb0
78412561010,2,+7 (8412) 56 10 10,_:na4e92eac34844a3eb8a719d39368d320xb0 | _:node1iff9in80x36231563
78412561312,2,+7 (8412) 56 13 12,_:na4e92eac34844a3eb8a719d39368d320xb0 | _:node1iff9in80x36231563
78412562470,2,+7 (8412) 56 24 70,_:nb0cd6f4d3cbd4acd8f9c4997883d46f1xb0 | _:node1iffvo79ox1683816
78412563414,2,+7 (8412) 56 34 14,_:nb0cd6f4d3cbd4acd8f9c4997883d46f1xb0 | _:node1iffvo79ox1683816
78412565520,2,+7 (8412) 56 55 20,_:nb0cd6f4d3cbd4acd8f9c4997883d46f1xb0 | _:node1iffvo79ox1683816
79015018085,2,+7 901 501 80 85,_:n50ee06b7b7c84652af2ae4d0b044ac39xb0 | _:node1ifdbn7lux6540372
79059349357,2,+7 905 934 93 57,_:n75b970a2463c4ce4947d2a3d4c1bfc14xb0 | _:node1ifeeatusx38902705
79164415554,2,+7 916 441 55 54,_:n50ee06b7b7c84652af2ae4d0b044ac39xb0 | _:node1ifdbn7lux6540372
79169420258,2,+7 916 942 02 58,_:neabbb21631414f5a892fb4393be316b9xb0 | _:node1ifdgoahex9055499
79684098277,2,+7 968 409 82 77,_:n9c7b2f1ab15d4860a0c7e7239a96d49bxb0 | _:node1ifd0kcp7x4093957
800942241,2,800 942 241 ,_:n1cc7133ce7d74855beb53f754db7528cxb0 | _:nf086dc6bce6d431eb5aa1829563195d0xb0
8032527742,2,(803) 252-7742,_:nc9db7819704d41cfa7e93a7e6e2664caxb0 | _:nf9e2a6f2e9154e3f86ec1ee2c519c55bxb0
8037342430,2,(803) 734-2430,_:n0a30967e48674ad585378ee07067a97cxb0 | _:n1107e329ab00406cbbe3a85e17e2a195xb0
8148866170,2,814-886-6170,_:nacfd3446ac9e4527a2c41bcf09c6b97cxb0 | _:ncf49c201d5014a7780722bad838492d2xb0
8168888100,2,816-888-8100,_:n5ff129a53dd64a198448941f2576f48cxb0 | _:nb436978175fb4ca898734b3b081025aaxb0
8172511185,2,(817) 251-1185,_:n0eb7d0091d20493daca143da425a7543xb0 | _:n6b4f36462bc34c1ea0c6f89dcac83bc2xb0
8193720406,2,819 372-0406,_:ne7ed6af183a64300b6a59ef15f4dd10bxb0 | _:nfe7036fa8d8e4d91b1e2a2bb0e0ce940xb0
8323513366,2,832-351-3366,_:n7dc508d87dac43ddac56a57ec394d972xb0 | _:ne0b07bbb302042f09b6cc4c5cbb5d887xb0
8326684410,2,(832) 668-4410,_:n56fd2379f2bc47bdbba8ce31a0d6359exb0 | _:n6aeea82f73db4659a715158da7d38bc6xb0
837207947,2,8 37 207 947,_:node1iff0qo73x6150638 | _:node1ifdmhr87x27873829
837229475,2,(8 ~ 37) 22 94 75,_:node1ifed7hogx3778861 | _:node1ife08agox1216108
837322584,2,837322584,_:node1ife670cmx23570534 | _:node1ife5c3vgx11300504
837422295,2,(8 37) 422 295,_:node1iffukeudx6187561 | _:node1ifdvb10ix3647254
837731184,2,(8 37) 731 184,_:node1ifefhh10x53039377 | _:node1ifdq5j97x10838433
837751047,2,(8 37) 751047,_:node1iffsrcinx3730998 | _:node1ifelpshkx11322393
841553934,2,(8 41) 553 934,_:node1ifelq5n1x16251876 | _:node1ife3r7avx13720950
841823883,2,841823883,_:node1ifehbi36x21993756 | _:node1ife77d55x26405467
846057216,2,(8-460) 57216,_:node1ifepn4mbx3722664 | _:node1ifdq82kpx11069119
852312357,2,85 231 2357,_:node1ife8pclux16033208 | _:node1ife5bsgdx8622833
852312724,2,8 5 231 27 24,_:node1ifed7hogx3778924 | _:node1ifelr2fox18761921
852620981,2,85 262 0981,_:node1iffsrcinx3704780 | _:node1ifdvcpbmx3685075
852628080,2,85 262 8080,_:node1ifed7dhsx34301651 | _:node1ifdn1qsmx16652775
852697698,2,(8 5) 269 76 98,_:node1iffv0v7tx6116381 | _:node1ife9hbpsx1291576
852697803852697800,2,"85 269 78 03, 85 269 78 00",_:node1ifenc53ex11273232 | _:node1ifenc83gx11013948
861487988,2,861487988,_:node1ifed7kjpx3638875 | _:node1ifduafncx8891226
865041018,2,8 65041018,_:node1iffuto4kx1317008 | _:node1ifdse5s8x3532017
866421174,2,866421174,_:node1ife7sc3ix18442611 | _:node1ifdmgvn4x30670970
867016445,2,867016445,_:node1ifepn4mbx3722633 | _:node1ife5cp48x8531493
9026482253,2,(902) 648-2253,_:nde20f6645c4d41cd81acfbacb02d6f6fxb0 | _:n61299f45be754dd8879831042f1d9190xb0
9026482315,2,(902) 648-2315,_:n0dbbf49a2604447baf8200a918a6925fxb0 | _:n18b563a3a0734fd28accdfd818024654xb0
9026482493,2,(902) 648-2493,_:n05d1eb4129e04a16a4c80718b1ac2687xb0 | _:n429290808a254d149120fabb5fc61d66xb0
9026632536,2,(902) 663-2536,_:n7cd61b65b56449a8a5bb47366dc4cca0xb0 | _:nee1e02a2019a48ee8a1020231cedb785xb0
9027425539,2,(902) 742-5539  | (902) 742-5539,_:nf8ebd97db6ce4ab5a904f780d680e561xb0 | _:n68856bd7ff5a4ca19389d4ac8dd110b7xb0
9027491360,2,(902) 749-1360,_:n74b7c2f15d3a4f049164ce16b6413b26xb0 | _:naf5464039d064df8b23b6db3ffc2a330xb0
9055462872,2,(905) 546-2872,_:node1ifd6t8skx8722582 | _:node1ifebbn59x17327947
918453136,2, 91 845 31 36,_:node1ifdvknm8x16334931 | _:node1ifdvknm8x16334934
925990980,2,925 990 980,_:node1iff0r15cx69471971 | _:node1iff0qsf3x11666272
928311800,2,928311800,_:nd864b95dccde492085991fbf7d78d06dxb0 | _:nfd6f5c665bc54fe1acf8cc304b311036xb0
950128916,2,950128916,_:node1ifd0kcvlx8802828 | _:node1iff9ir6hx27083058
9616160055,2,(961) 616 00 55 | 961 616 00 55,<https://sic.gob.mx/ficha.php?table=museo&table_id=859> | <https://sic.gob.mx/ficha.php?table=museo&table_id=860>
9787440991,2,978-744-0991,_:nd427a1fa31424a9e90980c615ae3ffe6xb0 | _:n128d8972fac54f28b1ed30130f15280fxb0
984497009,2,984 497 009,_:node1ifencalmx4832565 | _:node1ifd0tb8tx32000793
984835031,2,984 835 031,_:node1ifdspu54x9804275 | _:node1ifdbncpdx4920853
985181777,2,985 181 777,_:node1ifernl21x16964588 | _:node1ifgj79mmx6629776
985422185,2,985 422 185,_:node1ife8pdj7x9920496 | _:node1ifencfsix35060953
985646817619635330,2,985 646 817 / 619 635 330,_:node1iffqiui0x4832165 | _:node1ifdq5sh3x27436276
985654923630119642horariodeatencionde800a1400h,2,985 654 923 / 630 119 642 (horario de atención de 8:00 a 14:00 h),_:node1ifdq5j41x4890001 | _:node1ife7vpunx12455462
985717422,2,985 717 422,_:node1ife3rfdox57681266 | _:node1iff0qm93x9652066
985763758,2,985 763 758,_:node1ifdru3qjx2426732 | _:node1iff9tdf4x14640868
985763984985763652,2,985 76 39 84 / 985 76 36 52 | 985 763 984 / 985 763 652,_:node1ifernpe8x46842602 | _:node1ifekjgkrx14643586
985804835677896992,2,985 80 48 35 / 677 89 69 92,_:node1ifdvb6ckx2462649 | _:node1ifdq5pdmx4934290
985848614,2,985 848 614,_:node1ifdsprmtx9696492 | _:node1ifd6t6cix4875609
994125056003,2,(+99412) 505-60-03,_:node1ifekm4rlx26487779 | _:node1ife77d55x47767397
994233353707,2,+994 23 335 37 07,_:node1iff29tbdx9953922 | _:node1iff0qmv6x5909337
nn0322370463n,2,\n\n(032) 237-04-63\n,_:node1ifevbu37x14801327 | _:node1ifd0rac8x12509076
nn03322613799n,2,\n\n(0332) 261-37-99\n,_:node1ifevbu37x14801325 | _:node1ifd0rac8x12509074
nn03322614145n,2,\n\n(0332) 261-41-45\n,_:node1ifevbu37x14801325 | _:node1ifd0rac8x12509074
nn03322718017n,2,\n\n(0332) 271-80-17\n,_:node1ifevbu37x14801321 | _:node1ifd0rac8x12509062
nn0632020120n,2,\n\n(063) 202-01-20\n,_:node1ifevbu37x14801323 | _:node1ifd0rac8x12509058
nn0682020120n,2,\n\n(068) 202-01-20\n,_:node1ifevbu37x14801323 | _:node1ifd0rac8x12509058
nn0685259185n,2,\n\n(068) 525-91-85\n,_:node1ifevbu37x14801321 | _:node1ifd0rac8x12509062
nn0972384548n,2,\n\n(097) 238-45-48\n,_:node1ifevbu37x14801327 | _:node1ifd0rac8x12509076
nttttttttttt,2,\n\t\t\t\t\t\t\t\t\t\t\t,_:node1ifghjajhx24975269 | _:node1ifdi87opx2954653
telefono972349573,2,Teléfono : 972349573 | Teléfono : 972 349573,_:node1ifefavmvx46474777 | _:node1ifepn4abx11616457
telfaks838345424838345424,2,"Tel./Faks: (8-383) 45-424, (8-383) 45-424,",_:node1ife4g3rmx28289521 | _:node1ife4k0dvx13461426
x2b310302866611,2,&#x2B;31 (0)30-286 66 11,_:n467032a175a640809137fb8ae9ce4a72xb0 | _:n84443495de4140edbf3e2b393157e68exb0
